,serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents
60941,0,0.039706349,65,0,0.224953299,10170.0,5,0,1,0,0.0
81665,0,0.8150873969999999,64,0,0.5408034589999999,5550.0,4,0,1,0,1.0
129999,0,0.3182765129999999,37,0,0.618476305,5000.0,10,0,1,0,0.0
145302,0,0.133773245,47,0,0.2702486499999999,15000.0,9,0,2,0,1.0
114909,0,0.096180572,63,0,0.317726436,4890.0,4,0,1,0,0.0
69015,0,0.019458366,85,0,0.079230659,6966.0,6,0,0,0,1.0
23591,1,0.9999999,60,0,0.661895024,4400.0,4,0,2,0,0.0
25023,0,0.119745723,31,0,0.595744681,6250.0,6,0,2,0,0.0
68315,0,0.116829652,35,0,0.3356262999999999,6250.0,12,0,2,0,0.0
142144,0,0.0020201609999999,43,0,0.228941685,12500.0,9,0,2,0,1.0
2882,0,0.269108796,36,0,0.264898116,2600.0,5,0,0,0,2.0
21678,0,0.9999999,52,0,1.10319539,3817.0,10,0,2,0,0.0
49649,0,0.719651214,49,0,0.8180853879999997,3770.0,4,0,2,0,0.0
67699,0,0.102178302,49,0,1608.5,1.0,14,0,1,0,2.0
65861,0,0.986700237,45,0,0.865641795,8000.0,13,0,2,0,1.0
126082,0,0.0808933679999999,46,0,0.417958204,10000.0,13,0,3,0,3.0
32562,0,0.226663103,53,0,0.334775087,5779.0,7,0,1,0,1.0
138814,0,0.225986699,46,0,0.3143786599999999,7684.0,19,0,2,0,1.0
91783,0,0.06849513,33,5,0.1402204559999999,3900.0,12,0,0,1,0.0
44325,0,0.45410306,70,1,0.5707146429999999,2000.0,8,0,1,0,0.0
58817,1,0.9999999,60,1,0.4478094679999999,3400.0,5,3,1,0,2.0
19383,0,0.43723549,62,0,0.341821519,13076.0,14,0,2,0,1.0
69292,0,0.294459236,30,0,0.0973771919999999,6900.0,7,0,0,0,0.0
29923,0,0.4171454259999999,58,0,0.707391972,4558.0,18,0,1,1,1.0
138634,0,0.6286433449999999,43,0,0.3887858169999999,4850.0,5,0,1,0,1.0
22722,0,0.923802014,36,0,0.390335692,6642.0,8,0,1,0,0.0
130889,0,0.0,61,0,0.203621132,7400.0,5,0,1,0,0.0
26806,0,0.8783536079999998,62,0,0.50533727,4402.0,7,2,2,0,1.0
7834,0,0.335242356,72,0,1.106268161,2408.0,14,0,1,0,0.0
6945,0,0.232466621,57,0,0.28643853,3155.0,7,0,1,0,0.0
77811,0,0.0,50,0,0.0938437369999999,7000.0,4,0,1,0,1.0
30138,0,0.438125635,56,0,0.651174168,4087.0,11,0,2,0,2.0
89508,0,0.0,59,0,0.1302361009999999,2625.0,3,0,0,0,0.0
56335,1,0.392607393,29,1,0.150616461,3000.0,2,0,0,0,2.0
855,0,0.0096545369999999,73,0,0.122830656,18553.0,6,0,1,0,1.0
134880,0,0.011031347,67,0,0.351727982,1793.0,8,0,1,0,0.0
75976,0,0.035202928,40,0,0.3356222139999999,8300.0,15,0,1,0,2.0
145124,0,0.0009393649999999,37,0,0.190402133,4500.0,5,0,2,0,1.0
121891,0,0.02038773,82,0,0.009665056,6000.0,8,0,0,0,0.0
82229,0,0.321721179,38,0,0.4741491299999999,3848.0,9,0,0,0,2.0
14383,0,0.2731099949999999,58,0,0.319290761,7500.0,8,0,1,0,3.0
145151,0,0.060858436,47,0,0.2498719919999999,9764.0,8,0,1,0,3.0
83697,0,0.006145858,57,0,0.010663112,3000.0,19,0,0,0,0.0
2151,1,0.108532462,52,3,0.3385594179999999,4400.0,13,1,1,0,1.0
92509,1,0.9999999,51,0,0.943902439,3689.0,5,5,1,1,1.0
70355,0,0.019795943,51,0,0.43518157,5121.0,11,0,2,0,1.0
23987,0,0.265890112,30,2,0.476702509,5300.0,10,0,2,0,1.0
8663,0,0.969170459,48,1,0.485768501,6850.0,7,0,1,1,0.0
49975,0,0.9999999,59,4,0.386849665,3132.0,5,1,1,0,0.0
103453,0,0.4316377539999999,23,0,0.01708383,2516.0,4,0,0,0,0.0
1106,0,0.123471362,63,0,0.3641881639999999,2635.0,6,0,1,0,1.0
15038,0,0.808794137,31,0,0.473233405,1400.0,5,0,0,0,0.0
117321,0,0.116196389,53,0,0.396784267,15050.0,23,0,3,0,0.0
100574,0,0.011777123,71,0,0.6753597909999999,11464.0,9,0,4,0,0.0
31904,0,0.5456876219999999,29,0,0.478402229,4305.0,6,0,1,0,1.0
20932,0,0.995001666,37,1,1.595337219,1200.0,7,0,1,0,2.0
51180,0,0.5133982139999999,51,0,0.2041761149999999,10583.0,5,0,2,0,2.0
66401,0,0.092572686,64,0,0.097075244,12000.0,4,0,1,0,1.0
82574,0,0.711331547,58,0,0.3342132629999999,12500.0,6,0,2,0,1.0
58816,0,0.311356495,31,0,0.3560086259999999,5100.0,12,0,0,0,2.0
128663,0,0.343911471,80,0,0.3093932119999999,5833.0,10,0,1,0,0.0
43246,0,0.1388611389999999,79,0,0.0014809329999999,2700.0,1,0,0,0,0.0
38745,0,0.065835299,27,0,0.0194634399999999,1900.0,7,0,0,0,0.0
64379,0,0.9999999,53,0,0.397825272,8000.0,13,0,1,0,1.0
61758,0,0.97692103,42,0,0.469506099,5000.0,6,0,3,0,1.0
141604,0,0.015186551,55,0,0.3885227459999999,6220.0,6,0,1,0,0.0
117143,0,0.368105316,54,1,0.6001596169999999,1252.0,7,0,0,0,0.0
75030,0,0.5342715029999999,64,0,0.60807126,5500.0,9,0,1,0,0.0
107522,0,0.089247258,44,0,0.511845039,7175.0,14,0,2,0,4.0
131310,1,1.114968064,30,4,0.320020837,5758.0,8,2,2,0,0.0
63126,0,0.34551122,54,0,0.261303287,13933.0,12,0,2,0,1.0
55247,0,0.5127979369999999,36,0,0.333527132,5159.0,12,0,2,0,0.0
51746,0,0.4451109779999999,36,0,0.355612682,3500.0,6,0,2,0,1.0
109684,0,0.972487137,39,0,1.923171734,2433.0,11,0,1,0,0.0
33990,0,0.0532641089999999,39,0,0.330907266,7968.0,8,0,1,0,3.0
16961,0,0.038249037,79,0,0.36537077,2777.0,9,0,2,0,1.0
110700,0,0.2937633399999999,42,0,0.419008525,9500.0,11,0,2,0,0.0
121231,0,0.0261725649999999,64,0,0.161994109,18333.0,8,0,2,0,0.0
141384,0,0.0,30,0,0.774480712,336.0,9,2,0,0,0.0
146271,0,0.680108188,37,0,0.267833109,2228.0,3,0,0,0,0.0
72851,0,0.000619033,62,0,0.254676816,7750.0,11,0,1,0,1.0
88066,0,0.0664103709999999,51,0,0.567677682,6626.0,13,0,3,0,4.0
15489,0,0.383151489,49,0,0.728881836,8191.0,15,0,3,0,1.0
86095,0,0.010245801,49,1,0.0023990399999999,2500.0,4,0,0,0,0.0
84847,0,0.935486803,60,0,0.305886415,5792.0,4,0,1,0,1.0
102278,0,0.981776765,74,0,0.3601895729999999,5696.0,12,0,1,0,0.0
761,0,0.0485405429999999,55,1,0.2155762149999999,5700.0,9,0,1,0,0.0
113105,0,0.053967137,68,1,0.74690124,2500.0,9,0,1,0,0.0
126867,0,0.201424358,29,0,0.1762511659999999,3216.0,5,0,0,0,0.0
29405,0,0.0,62,0,0.447063806,7083.0,11,0,1,0,1.0
56092,1,0.9999999,46,1,0.191065165,10833.0,6,1,2,0,0.0
78654,0,0.007407981,67,0,0.002749313,4000.0,4,0,0,0,0.0
9949,0,0.136435679,51,0,0.171140681,13000.0,11,1,2,0,3.0
113268,0,0.1448840889999999,53,0,0.31819044,10543.0,10,0,2,0,1.0
22686,0,0.082895122,62,0,0.0987267519999999,15000.0,7,0,1,0,3.0
122505,0,0.0,87,0,0.1885317119999999,1150.0,6,0,0,0,0.0
19458,0,0.016092649,66,0,0.0052002079999999,3845.0,2,0,0,0,0.0
130580,0,0.01306874,74,0,0.0095610599999999,2300.0,12,0,0,0,0.0
138319,1,0.928319955,27,0,0.204475125,4200.0,10,0,0,0,2.0
99607,0,0.9999999,40,0,0.233063911,12000.0,5,0,1,0,2.0
111383,1,0.2320019929999999,55,0,0.400653168,7654.0,10,0,2,0,0.0
14618,0,0.017014899,29,0,0.015873016,4850.0,10,0,0,0,0.0
139298,0,0.1937269819999999,44,0,0.268390548,6728.0,5,0,2,0,2.0
88668,0,0.1792184249999999,52,0,0.176126241,7857.0,11,0,1,0,0.0
21228,0,0.0290966619999999,57,0,0.163274052,4666.0,8,0,1,0,1.0
64222,0,0.99001996,26,0,0.004283966,3267.0,1,0,0,1,0.0
119357,1,1.891169351,63,0,0.280771923,10000.0,8,0,1,0,0.0
112934,0,0.911757998,67,0,0.8655004579999998,20750.0,53,0,5,0,3.0
132255,0,0.003110851,80,0,0.242913078,6384.0,15,0,2,0,0.0
2820,0,0.7229108359999998,60,1,0.5966806639999999,5000.0,5,0,1,0,2.0
100241,0,0.0181284279999999,73,0,2.805059524,671.0,11,0,2,0,0.0
141374,0,0.034098295,86,0,0.804236956,2548.0,11,0,1,0,0.0
48538,0,0.9999999,38,0,0.606586673,3916.0,6,0,1,0,0.0
89631,0,0.238594588,52,0,0.4742542909999999,6000.0,15,0,2,0,2.0
51233,0,0.118263561,47,0,0.318451343,8600.0,18,0,1,0,0.0
104273,0,0.8997453259999999,43,0,0.850629874,3333.0,5,0,2,0,0.0
133278,0,0.002524787,49,0,0.675857431,4460.0,12,0,2,0,0.0
98740,0,0.253458426,69,0,0.43898837,5416.0,10,0,1,0,0.0
147486,0,0.05066032,67,0,0.036385446,2500.0,10,0,0,0,0.0
100868,1,0.329877908,48,0,0.402533374,13183.0,7,0,2,0,2.0
71460,0,0.058235397,30,0,0.411526795,2966.0,4,0,1,0,0.0
3877,1,0.9999999,56,0,0.1839622639999999,3391.0,1,2,0,0,0.0
138719,0,0.9999999,39,0,0.0701581839999999,12200.0,5,0,1,0,2.0
79761,0,0.342011162,43,0,0.50967433,10439.0,9,0,1,0,1.0
116370,0,0.0658923329999999,36,1,0.076128652,10166.0,8,0,0,0,2.0
144169,0,0.0476135109999999,49,1,2026.0,0.0,14,0,1,0,0.0
61944,0,0.0,27,0,0.255726781,2400.0,3,0,0,0,0.0
110248,0,0.008599785,64,0,0.15196623,4500.0,5,0,0,0,0.0
84962,1,0.4154131289999999,53,7,0.524423963,5424.0,18,0,2,1,4.0
139186,0,0.0440126919999999,45,0,0.313723856,12000.0,21,0,1,0,0.0
4505,0,0.307310105,55,1,0.7540164229999998,2800.0,5,0,1,0,1.0
144493,0,0.536605141,71,0,1.693052632,2374.0,25,0,1,0,0.0
45063,0,0.2596891,60,1,0.848437007,3166.0,13,0,2,0,0.0
34697,0,0.338332334,54,0,1.680777238,1440.0,9,0,2,0,1.0
10537,0,0.950212072,54,0,0.6175780549999998,5540.0,11,1,2,0,1.0
99243,0,0.72249613,57,0,0.869164508,16600.0,16,0,3,0,2.0
19220,0,0.035697217,39,0,0.167732583,11726.0,9,0,1,0,2.0
56516,0,0.0465731029999999,66,0,0.408639013,5833.0,16,1,1,0,0.0
20567,0,0.0284804469999999,53,0,0.449480798,6066.0,17,0,1,0,0.0
58598,0,0.200465802,56,1,0.2319163519999999,5833.0,13,0,1,0,0.0
73696,1,0.584841516,46,0,0.664167916,2000.0,3,0,0,0,1.0
29534,0,0.055041737,64,0,0.3196781269999999,4100.0,5,0,1,0,0.0
11561,0,0.0567561349999999,54,0,0.319816514,5449.0,5,0,1,0,1.0
25557,0,0.4170423919999999,43,0,0.3530523529999999,5290.0,9,0,2,0,2.0
97779,0,0.571131185,36,0,0.3234359729999999,8183.0,5,0,1,0,0.0
145869,0,0.32966919,54,0,0.114949178,12100.0,11,0,0,0,0.0
44986,0,0.8306461690000001,45,3,0.159971133,4156.0,6,0,0,1,1.0
47823,0,0.0489951,47,0,0.4038143169999999,15100.0,7,0,4,0,5.0
127600,0,0.224925025,39,0,0.357200757,3700.0,8,0,1,0,5.0
149744,0,0.27780934,57,0,0.823986674,1800.0,5,0,2,0,0.0
115511,0,0.08388455,52,0,0.1866005309999999,14313.0,17,0,2,0,2.0
94409,0,0.0826181909999999,44,0,0.555240793,6000.0,6,0,1,0,1.0
92516,0,0.0194006169999999,93,0,0.0053989199999999,3333.0,4,0,0,0,0.0
141768,0,0.030386527,61,0,0.2014496379999999,4000.0,7,0,1,0,0.0
101110,0,0.006340043,75,0,0.197160568,5000.0,10,0,2,0,0.0
108083,0,0.4429562639999999,61,0,0.65851965,7200.0,12,0,2,0,1.0
62875,0,0.251662472,51,0,0.164435309,18000.0,12,0,2,0,1.0
128197,1,0.9999999,54,98,0.012993503,2000.0,0,98,0,98,0.0
110738,0,0.0889919099999999,78,0,0.190936355,3000.0,4,0,0,0,2.0
143482,0,0.2930024769999999,38,0,0.656534954,3618.0,12,0,1,0,3.0
52786,0,1785.0,49,0,0.280773574,7083.0,4,0,1,0,0.0
87897,0,0.531080364,33,0,0.1624323199999999,2400.0,5,0,0,0,3.0
66768,0,0.483218376,34,0,0.7452123229999998,1200.0,9,0,0,0,0.0
68484,0,0.05683039,53,0,0.090322581,4804.0,7,0,1,0,0.0
35297,0,0.601535052,31,0,0.471387131,7583.0,11,0,2,0,0.0
30075,0,0.087092922,46,0,0.090558492,7000.0,10,0,0,0,1.0
100624,0,0.0351704239999999,55,0,0.1018156749999999,4350.0,7,0,0,0,0.0
94606,0,0.033085966,64,0,0.463434149,6248.0,16,0,4,0,0.0
118311,0,0.020347236,66,0,0.193415638,1700.0,4,0,0,0,0.0
10567,0,0.0,75,0,0.0,2600.0,10,0,0,1,0.0
39132,0,0.607881709,47,1,0.42609467,12400.0,15,0,2,0,3.0
111073,0,0.0632083219999999,37,1,0.46407656,7000.0,13,0,3,0,3.0
74026,0,0.050699962,41,0,0.4846288429999999,4000.0,7,0,2,0,0.0
55094,0,0.589954786,85,0,0.7355352539999999,4268.0,13,0,1,0,0.0
113937,0,0.03186818,91,0,0.0045642249999999,4600.0,3,0,0,0,0.0
146433,0,0.183821859,30,0,0.176637701,5983.0,5,0,2,0,1.0
130104,0,0.44035244,48,0,0.4225554639999999,4867.0,15,0,0,0,3.0
147560,0,0.925439223,54,1,0.3157718119999999,2979.0,6,0,0,0,0.0
107177,0,0.273886306,45,0,0.104402999,5200.0,3,0,0,0,3.0
84846,0,0.606452131,47,0,0.253418711,9213.0,7,0,1,0,0.0
4404,0,0.01719914,55,0,1.827522936,1089.0,5,0,2,0,1.0
56364,0,0.078933183,74,0,0.5240473549999999,5405.0,18,0,1,0,0.0
31558,0,0.043856312,59,0,0.3632517379999999,3308.0,16,2,1,0,2.0
51799,0,0.279581864,52,0,0.503683435,4750.0,10,0,2,0,0.0
51623,1,0.979085268,55,3,0.363818158,7500.0,10,1,0,0,0.0
86007,0,0.706041994,35,0,0.352658936,2500.0,7,0,0,0,1.0
18808,0,0.108044061,49,1,0.2448443939999999,8000.0,10,0,2,0,2.0
31566,0,0.0,54,1,0.334366563,10000.0,9,0,1,1,1.0
128054,0,0.7619732019999998,41,2,0.561680854,7400.0,14,0,2,0,0.0
14352,0,0.1286960219999999,31,0,0.204841468,7600.0,7,1,0,0,0.0
123467,0,0.7454679499999999,63,0,0.735301119,4200.0,34,0,2,0,0.0
57319,0,0.0297094229999999,48,0,0.3109222689999999,4000.0,16,0,1,0,3.0
18072,0,0.032531733,55,0,0.35239502,4738.0,7,0,1,0,0.0
58049,0,0.3042911429999999,48,0,0.1376582279999999,11375.0,15,0,0,0,2.0
95317,0,0.094890268,57,0,0.8260806709999998,6916.0,16,0,3,0,0.0
49979,0,0.040051889,79,0,0.004582379,4800.0,6,0,0,0,0.0
26203,0,0.466613355,28,0,0.1447465099999999,1360.0,4,0,0,0,0.0
19379,0,0.1622506539999999,57,3,0.225027775,9900.0,13,0,1,0,3.0
93833,0,0.3849140879999999,57,0,0.2723989159999999,9966.0,13,0,1,0,2.0
142923,0,0.1882588199999999,77,0,0.0229885059999999,2000.0,4,0,0,0,0.0
118045,0,0.398977962,66,0,0.3887299870000001,30416.0,21,0,7,0,0.0
134422,0,0.097819845,47,0,0.24033249,8300.0,10,0,1,0,1.0
117198,0,0.059322746,65,0,0.200106652,7500.0,7,0,0,0,0.0
41335,0,0.0327004929999999,81,0,0.0039988569999999,3500.0,3,0,0,0,0.0
24927,0,0.0,61,0,0.2876064329999999,4227.0,6,0,2,0,1.0
122871,0,0.103521782,68,0,0.6842399399999999,5367.0,14,0,2,0,0.0
81673,0,0.320114996,49,0,0.503534957,6364.0,6,0,1,0,3.0
38440,0,0.0555567709999999,51,0,0.1738933539999999,8832.0,7,0,2,0,1.0
67625,0,0.761768902,29,0,0.1497125719999999,4000.0,3,0,0,0,2.0
37005,0,0.9999999,81,0,0.153258795,11000.0,4,0,3,0,0.0
92651,0,0.764887517,37,2,244.5,1.0,8,0,0,0,0.0
137860,0,0.2752492899999999,30,0,0.174960236,4400.0,9,0,0,0,0.0
119382,0,0.0537123669999999,76,0,0.198824094,8333.0,6,0,2,0,0.0
10787,0,0.609356416,40,0,0.518751711,3652.0,9,1,1,0,0.0
9312,0,0.970001899,47,1,0.201542637,7000.0,5,0,0,0,2.0
88733,1,0.831411239,46,0,0.4325898249999999,9100.0,6,0,2,0,2.0
125261,0,0.847130523,58,1,0.2430289079999999,3908.0,7,0,0,0,0.0
141648,0,0.076629451,73,0,0.332344764,5394.0,13,0,2,0,0.0
107641,0,0.300189994,40,0,1.342720764,2094.0,6,0,1,0,2.0
1743,0,0.0397534469999999,66,0,0.243919633,2836.0,15,0,0,0,0.0
75768,1,0.7187354719999999,49,0,0.264513649,2600.0,5,1,0,0,0.0
83114,0,0.0343223039999999,59,0,0.0876451949999999,31250.0,13,0,1,0,3.0
47345,0,0.0081661189999999,67,0,0.386459463,8300.0,12,0,4,0,1.0
131563,0,0.004618381,52,0,0.185602618,5500.0,6,0,1,0,0.0
126648,0,0.020297902,44,0,0.8784714509999999,4500.0,11,0,3,0,2.0
71553,0,0.625428647,55,0,5.996007983999999,500.0,7,0,2,0,2.0
67159,0,0.485757121,66,0,0.1949743449999999,7600.0,3,0,1,0,0.0
23403,0,0.133390551,47,1,1.066059226,6584.0,20,0,2,0,0.0
80929,0,0.007527808,64,0,0.236229579,6916.0,8,0,2,0,0.0
143321,0,0.233469289,34,0,0.579670902,4800.0,9,0,2,0,0.0
89552,0,0.112507857,49,0,0.7824963490000002,8900.0,9,0,3,0,0.0
118078,0,0.070502037,35,0,0.2465992999999999,5145.0,5,0,2,0,0.0
98810,0,0.026423082,71,0,0.212551186,10500.0,16,0,1,0,0.0
76124,0,0.001578781,75,2,0.3614554179999999,2500.0,5,0,1,0,0.0
112673,0,0.3502043379999999,47,0,787.0,0.0,13,0,0,0,0.0
74698,0,0.0,53,0,0.016671485,10376.0,5,0,0,0,1.0
62624,0,1.110386788,30,1,0.2602900819999999,2550.0,5,0,0,1,0.0
107587,0,0.682401322,45,1,0.5462935829999999,6825.0,12,0,2,0,4.0
77347,0,0.531188826,47,0,1413.0,0.0,11,0,0,0,1.0
72956,0,0.0,53,0,0.417746914,12959.0,9,0,4,0,0.0
46446,0,0.0,54,0,0.433831314,8500.0,11,0,4,0,0.0
50697,0,0.1547684869999999,81,0,0.090126115,3250.0,9,0,0,0,1.0
5869,0,0.313236722,54,0,0.8585090199999998,4600.0,15,0,2,0,0.0
145222,0,0.542182227,36,0,0.6043987429999998,3500.0,5,0,1,0,2.0
119132,0,0.0926551319999999,42,0,0.289285232,7400.0,6,0,1,0,2.0
23547,1,0.9999999,34,1,0.389454209,1080.0,6,0,0,0,0.0
76454,1,0.2424889779999999,45,0,0.4271666670000001,5999.0,11,0,1,0,1.0
28356,0,0.8374773059999998,51,0,0.7516736140000001,7916.0,8,0,2,0,0.0
55027,0,1.041921961,46,0,0.333133343,6666.0,4,0,1,0,3.0
132187,0,0.0,72,1,0.3169430149999999,5246.0,7,0,1,0,0.0
95183,1,0.885410514,49,4,0.3862959289999999,12083.0,15,0,2,0,2.0
25577,0,0.267936603,43,0,0.7736338579999998,6166.0,14,0,1,0,3.0
55127,0,0.121977334,41,1,0.4032507739999999,3875.0,6,0,1,0,0.0
3993,0,0.9999999,35,0,0.025589764,2500.0,1,1,0,0,1.0
102569,0,0.0698359669999999,37,0,0.224509804,8159.0,9,0,2,0,2.0
81041,0,0.060539951,76,0,0.234930903,3400.0,5,0,1,0,0.0
49542,0,0.433227168,48,0,0.1880778589999999,8219.0,8,0,1,0,1.0
76247,0,0.9999999,33,0,0.3946513370000001,4000.0,4,0,1,0,1.0
118788,0,0.009733009,82,0,0.001063406,7522.0,9,0,0,0,0.0
52398,0,0.7475083059999998,46,0,0.002726034,2200.0,3,0,0,1,0.0
115755,0,0.0080759839999999,78,0,0.403211148,3300.0,12,0,1,0,0.0
60309,0,0.880621877,45,2,1.348988687,2916.0,6,0,2,0,0.0
74032,1,0.659191544,32,3,0.1460717999999999,7687.0,4,1,0,3,1.0
454,0,0.069987933,33,0,0.114004783,3762.0,7,0,0,0,0.0
18277,0,0.090455332,67,0,0.060943296,5660.0,8,0,0,0,1.0
20249,0,0.666052949,39,0,0.323429976,9760.0,15,1,1,0,5.0
127993,0,1.014189694,37,1,0.1740637999999999,4325.0,5,0,0,2,3.0
124471,0,0.125047683,51,0,0.19968002,16250.0,8,0,2,0,4.0
8534,1,0.9999999,24,0,0.0,1700.0,0,0,0,0,0.0
118191,0,0.017665825,71,0,0.137937419,5400.0,3,0,1,0,1.0
36301,0,0.5301504999999999,41,0,1.059202059,1553.0,4,0,1,0,2.0
61814,0,0.050217756,74,0,0.2382731419999999,4817.0,5,0,2,0,0.0
53488,0,0.413290669,69,1,0.506947325,9643.0,10,0,3,0,0.0
97196,0,0.1578947369999999,39,0,0.115776845,5000.0,5,0,0,0,3.0
19606,0,0.3219638699999999,60,0,0.385407559,10292.0,9,0,2,0,1.0
148658,0,0.153299313,48,0,0.512849162,2684.0,10,0,2,0,1.0
73427,0,0.783981864,33,0,0.4746906639999999,7111.0,8,0,1,0,1.0
62910,0,0.68862736,68,0,0.523711869,3900.0,4,0,1,0,0.0
65705,0,0.9999999,48,1,0.203167493,6250.0,1,0,1,0,0.0
684,1,0.990764426,36,2,0.361340457,4117.0,4,0,0,0,1.0
100396,0,0.0051370529999999,79,0,0.0019986679999999,1500.0,3,0,0,0,0.0
22741,0,0.0372895209999999,64,0,0.352743956,11333.0,13,0,2,0,0.0
17770,0,0.945629854,34,0,1.334869432,650.0,5,0,0,0,1.0
75025,0,0.101281306,41,0,0.411993337,1800.0,11,0,0,0,0.0
29094,0,0.643938342,30,0,559.0,0.0,6,0,0,0,2.0
91825,0,0.4444676970000001,43,0,0.155756913,6400.0,5,0,0,0,0.0
22865,0,0.755390495,33,0,0.343142842,19300.0,8,0,2,0,0.0
98409,0,0.004528274,73,1,0.245313033,8800.0,6,0,1,0,0.0
132890,0,0.0525281609999999,50,0,0.075492105,4622.0,8,0,0,0,2.0
48022,0,1.3023255809999998,22,0,0.106577852,1200.0,2,0,0,0,0.0
16648,0,0.0446759779999999,56,1,0.3864033989999999,4000.0,8,0,2,0,2.0
70274,0,0.937531861,64,2,0.563646207,14776.0,9,0,2,1,1.0
15688,0,0.9898477160000002,64,0,0.0807838429999999,5000.0,2,1,0,0,1.0
48962,0,0.260106854,51,0,0.109156337,2500.0,3,0,0,0,0.0
43203,0,0.8008471629999998,43,2,0.703218391,4349.0,6,0,1,0,1.0
80661,0,0.6742596509999998,61,0,0.795536357,4166.0,11,0,2,0,0.0
3539,0,0.0070350509999999,66,0,0.057608264,5033.0,12,0,1,0,0.0
2901,0,0.028047149,56,0,0.274523641,2833.0,11,0,1,0,0.0
48992,0,0.5103033989999999,49,0,0.3631789449999999,7750.0,9,0,2,0,0.0
132766,0,0.693329524,31,0,0.215431051,5300.0,5,0,0,0,0.0
55959,0,0.073221881,60,0,0.199674082,40500.0,18,0,2,0,2.0
27649,0,0.137565352,57,0,0.0484126319999999,12000.0,12,0,0,0,0.0
34078,0,0.016076683,43,0,0.355047749,2931.0,12,0,1,0,0.0
39302,0,0.0277188119999999,67,0,0.259247649,3189.0,13,0,1,0,0.0
45869,0,0.0560743019999999,66,0,0.2979290729999999,11250.0,19,0,3,0,0.0
110724,0,0.4669610870000001,30,0,0.061195104,4166.0,3,0,0,0,0.0
134493,0,0.0,43,0,0.339166302,16000.0,16,0,2,0,3.0
120383,0,0.7354898949999998,58,0,0.2445323889999999,4800.0,6,0,0,0,0.0
130185,0,0.0478311059999999,45,0,0.211513372,6131.0,17,0,0,0,1.0
61509,0,0.061764257,61,0,0.154228856,4220.0,24,0,0,0,0.0
81635,0,0.8435596709999998,51,0,0.6579100989999999,15416.0,13,0,2,0,1.0
102001,0,0.0804919509999999,76,0,0.005578801,4301.0,5,0,0,0,0.0
146156,0,0.5912290929999999,51,1,0.308772765,8400.0,12,0,1,0,1.0
100759,1,0.543948195,67,1,1048.0,0.0,4,1,1,1,0.0
115510,0,0.062476613,55,0,0.216715189,14082.0,6,0,1,0,2.0
31214,0,0.9999999,24,2,0.062256809,3083.0,2,0,0,0,0.0
613,0,0.184476515,32,0,0.444956049,7166.0,11,0,2,0,0.0
133874,0,0.709431404,45,0,0.5656085979999999,4000.0,7,0,1,0,2.0
46816,0,0.8072604959999998,46,0,0.4184675829999999,6107.0,13,0,0,0,2.0
140723,0,0.9999999,52,0,0.231479493,13970.0,8,0,3,0,0.0
93400,0,0.030270212,81,0,0.123042506,446.0,7,0,0,0,0.0
148929,0,0.399438375,61,0,0.8655562169999999,1680.0,6,0,0,0,0.0
100454,0,0.0,45,0,0.0,2000.0,3,0,0,0,0.0
33224,0,0.3162162709999999,57,0,0.1976534899999999,15000.0,18,0,0,0,1.0
100986,0,0.0,56,0,0.4575305749999999,5968.0,4,0,2,0,1.0
15601,0,0.067590988,46,1,0.3619138499999999,7335.0,6,0,2,0,4.0
54825,0,1.024618992,65,0,0.577618689,5307.0,6,0,1,0,1.0
142978,0,0.7208559639999998,33,0,0.2597900349999999,6000.0,9,0,0,0,0.0
27184,0,0.902819436,29,0,0.909718056,3333.0,7,0,1,0,0.0
123195,0,0.010627174,80,0,15.0,0.0,3,0,0,0,0.0
6550,0,0.20863037,44,0,0.418197725,8000.0,11,0,2,0,0.0
28180,0,0.0,48,0,0.2217817649999999,4792.0,6,0,1,0,0.0
24935,0,0.7180807909999998,32,0,4.55904059,1083.0,5,0,2,0,0.0
19093,0,0.79198391,51,0,0.1526027399999999,3649.0,7,0,0,0,2.0
66179,0,0.6588570179999998,64,0,0.244501571,3500.0,7,0,0,0,0.0
85142,0,0.0,41,0,0.4645118289999999,3000.0,5,0,2,0,3.0
120317,0,0.0,48,1,0.3711572109999999,4000.0,6,0,1,1,0.0
67491,0,0.9999999,58,0,0.334016898,12190.0,7,0,2,0,2.0
92658,0,0.562427342,35,0,0.138476921,6000.0,5,0,0,0,2.0
145326,0,0.0,45,0,0.286559756,10475.0,13,0,3,0,2.0
59064,0,0.252385841,60,0,0.7092581479999999,5000.0,3,0,1,0,0.0
57550,0,0.0414686059999999,66,0,0.933263816,2876.0,11,0,1,0,0.0
71221,1,0.0192792139999999,79,2,0.378515757,2950.0,13,1,0,1,0.0
34203,0,0.0,31,0,0.0849716759999999,3000.0,4,0,0,0,0.0
139034,0,0.269031781,63,0,0.303608896,4765.0,8,0,1,0,0.0
3724,1,0.9999999,28,1,0.254461716,1736.0,1,0,0,0,1.0
112490,0,0.0,84,0,0.242043551,1193.0,3,0,0,0,0.0
29091,0,0.158624341,52,0,0.8005944339999999,3700.0,19,0,1,0,2.0
17008,0,0.2204594199999999,44,0,0.1019219569999999,5150.0,12,0,0,0,0.0
